name,mean_income,tract
"Census Tract 264, Bronx County, New York",76641.64164164165,2026400
"Census Tract 265, Bronx County, New York",44368.446139180174,2026500
"Census Tract 266.01, Bronx County, New York",63889.50073421439,2026601
"Census Tract 266.02, Bronx County, New York",58649.22638436482,2026602
"Census Tract 267.01, Bronx County, New York",46166.015625,2026701
"Census Tract 267.02, Bronx County, New York",49457.8431372549,2026702
"Census Tract 269, Bronx County, New York",47964.824120603014,2026900
"Census Tract 273, Bronx County, New York",47357.997010463376,2027300
"Census Tract 274.01, Bronx County, New York",96792.84037558685,2027401
"Census Tract 274.02, Bronx County, New York",84711.31639722864,2027402
"Census Tract 276, Bronx County, New York",53750.0,2027600
"Census Tract 277, Bronx County, New York",46532.49414519906,2027700
"Census Tract 279, Bronx County, New York",67666.66666666667,2027900
"Census Tract 281, Bronx County, New York",67548.96142433234,2028100
"Census Tract 283, Bronx County, New York",40096.51778955337,2028300
"Census Tract 284, Bronx County, New York",103106.06060606061,2028400
"Census Tract 285, Bronx County, New York",66224.8213125406,2028500
"Census Tract 286, Bronx County, New York",81594.0366972477,2028600
"Census Tract 287, Bronx County, New York",68287.48890860692,2028700
"Census Tract 288, Bronx County, New York",116928.0035335689,2028800
"Census Tract 289, Bronx County, New York",54413.362303096146,2028900
"Census Tract 293.01, Bronx County, New York",129584.81613285883,2029301
"Census Tract 293.02, Bronx County, New York",111041.74990011986,2029302
"Census Tract 295, Bronx County, New York",110653.964984552,2029500
"Census Tract 296, Bronx County, New York",66454.08163265306,2029600
"Census Tract 297, Bronx County, New York",96544.16403785489,2029700
"Census Tract 300, Bronx County, New York",71706.11439842208,2030000
"Census Tract 301, Bronx County, New York",92271.27659574468,2030100
"Census Tract 302, Bronx County, New York",64937.707641196015,2030200
"Census Tract 307.01, Bronx County, New York",114068.41046277666,2030701
"Census Tract 309, Bronx County, New York",120656.96302124312,2030900
"Census Tract 310, Bronx County, New York",101148.26752618856,2031000
"Census Tract 312, Bronx County, New York",94888.69863013699,2031200
"Census Tract 314, Bronx County, New York",100231.48148148147,2031400
"Census Tract 316, Bronx County, New York",79719.89966555184,2031600
"Census Tract 318, Bronx County, New York",83327.40213523131,2031800
"Census Tract 319, Bronx County, New York",0.0,2031900
"Census Tract 323, Bronx County, New York",96217.51171708564,2032300
"Census Tract 324, Bronx County, New York",37115.72832886506,2032400
"Census Tract 326, Bronx County, New York",78053.89221556886,2032600
"Census Tract 328, Bronx County, New York",41314.65517241379,2032800
"Census Tract 330, Bronx County, New York",44288.62763915547,2033000
"Census Tract 332.01, Bronx County, New York",52274.98619547211,2033201
"Census Tract 332.02, Bronx County, New York",49588.58764186633,2033202
"Census Tract 334, Bronx County, New York",53550.31948881789,2033400
"Census Tract 335, Bronx County, New York",114390.78751857355,2033500
"Census Tract 336, Bronx County, New York",44972.29652273596,2033600
"Census Tract 337, Bronx County, New York",107466.13995485328,2033700
"Census Tract 338, Bronx County, New York",51806.87637161668,2033800
"Census Tract 340, Bronx County, New York",47127.21729490022,2034000
"Census Tract 342, Bronx County, New York",62773.85159010601,2034200
"Census Tract 343, Bronx County, New York",82281.59851301115,2034300
"Census Tract 344, Bronx County, New York",78370.68965517242,2034400
"Census Tract 345, Bronx County, New York",77529.00652646845,2034500
"Census Tract 348, Bronx County, New York",53458.13397129186,2034800
"Census Tract 350, Bronx County, New York",68727.64227642276,2035000
"Census Tract 351, Bronx County, New York",90687.78280542986,2035100
"Census Tract 356, Bronx County, New York",74640.17991004497,2035600
"Census Tract 358, Bronx County, New York",75686.54499151104,2035800
"Census Tract 359, Bronx County, New York",35411.84971098266,2035900
"Census Tract 360, Bronx County, New York",75466.23794212218,2036000
"Census Tract 361, Bronx County, New York",28165.27584608252,2036100
"Census Tract 363, Bronx County, New York",31479.673176564367,2036300
"Census Tract 364, Bronx County, New York",79460.1226993865,2036400
"Census Tract 365.01, Bronx County, New York",31766.945925361768,2036501
"Census Tract 365.02, Bronx County, New York",35307.692307692305,2036502
"Census Tract 367, Bronx County, New York",38781.66915052161,2036700
"Census Tract 368, Bronx County, New York",58608.934169279,2036800
"Census Tract 369.01, Bronx County, New York",27431.42144638404,2036901
"Census Tract 369.02, Bronx County, New York",35509.25925925926,2036902
"Census Tract 370, Bronx County, New York",62572.50945775536,2037000
"Census Tract 371, Bronx County, New York",36591.70052234475,2037100
"Census Tract 372, Bronx County, New York",55537.4149659864,2037200
"Census Tract 373, Bronx County, New York",40345.84450402145,2037300
"Census Tract 374, Bronx County, New York",35792.76315789474,2037400
"Census Tract 375.04, Bronx County, New York",29736.295681063122,2037504
"Census Tract 376, Bronx County, New York",66352.0749665328,2037600
"Census Tract 378, Bronx County, New York",47663.41463414634,2037800
"Census Tract 379, Bronx County, New York",37481.241473397,2037900
"Census Tract 380, Bronx County, New York",46961.170512099045,2038000
"Census Tract 381, Bronx County, New York",42118.294360385145,2038100
"Census Tract 382, Bronx County, New York",60040.0,2038200
"Census Tract 383.01, Bronx County, New York",41758.40474620963,2038301
"Census Tract 383.02, Bronx County, New York",35983.946141895394,2038302
"Census Tract 385, Bronx County, New York",31055.099648300118,2038500
"Census Tract 386, Bronx County, New York",66046.48842777335,2038600
"Census Tract 387, Bronx County, New York",33426.3114071607,2038700
"Census Tract 388, Bronx County, New York",63734.05612244898,2038800
"Census Tract 389, Bronx County, New York",36415.50522648083,2038900
"Census Tract 390, Bronx County, New York",52749.75024975025,2039000
"Census Tract 391, Bronx County, New York",40406.35313531353,2039100
"Census Tract 392, Bronx County, New York",49017.7065767285,2039200
"Census Tract 393, Bronx County, New York",31913.637775706742,2039300
"Census Tract 394, Bronx County, New York",45277.60449157829,2039400
"Census Tract 395, Bronx County, New York",37800.13642564802,2039500
"Census Tract 396, Bronx County, New York",51167.15758468336,2039600
"Census Tract 397, Bronx County, New York",30290.909090909092,2039700
"Census Tract 398, Bronx County, New York",71038.15659068385,2039800
"Census Tract 399.01, Bronx County, New York",36671.15499700778,2039901
"Census Tract 399.02, Bronx County, New York",37929.26411865374,2039902
"Census Tract 401, Bronx County, New York",40793.046357615895,2040100
"Census Tract 403.02, Bronx County, New York",40671.152518978604,2040302
"Census Tract 403.03, Bronx County, New York",47715.98968407479,2040303
"Census Tract 403.04, Bronx County, New York",40109.14332784185,2040304
"Census Tract 404, Bronx County, New York",63455.95126522962,2040400
"Census Tract 405.01, Bronx County, New York",47954.712812960235,2040501
"Census Tract 405.02, Bronx County, New York",41682.19237435009,2040502
"Census Tract 406, Bronx County, New York",57249.78241949521,2040600
"Census Tract 407.01, Bronx County, New York",46381.260096930535,2040701
"Census Tract 407.02, Bronx County, New York",38508.49056603773,2040702
"Census Tract 408, Bronx County, New York",44780.559167750325,2040800
"Census Tract 409, Bronx County, New York",58959.52722063037,2040900
"Census Tract 411, Bronx County, New York",47780.1724137931,2041100
"Census Tract 413, Bronx County, New York",56885.87334725122,2041300
"Census Tract 414, Bronx County, New York",69353.74149659864,2041400
"Census Tract 415, Bronx County, New York",52915.21360069747,2041500
"Census Tract 418, Bronx County, New York",52949.80694980695,2041800
"Census Tract 419, Bronx County, New York",51400.39447731755,2041900
"Census Tract 420, Bronx County, New York",43833.333333333336,2042000
"Census Tract 421, Bronx County, New York",41085.930122757316,2042100
"Census Tract 422, Bronx County, New York",60752.61158594492,2042200
"Census Tract 423, Bronx County, New York",51392.78206026629,2042300
"Census Tract 424, Bronx County, New York",72292.69801980197,2042400
"Census Tract 425, Bronx County, New York",39807.780847145485,2042500
"Census Tract 426, Bronx County, New York",80671.40009965122,2042600
"Census Tract 428, Bronx County, New York",76852.94117647059,2042800
"Census Tract 429.01, Bronx County, New York",45957.108816521046,2042901
"Census Tract 429.02, Bronx County, New York",42444.64944649446,2042902
"Census Tract 430, Bronx County, New York",80550.0,2043000
"Census Tract 431, Bronx County, New York",39077.5666477595,2043100
"Census Tract 434, Bronx County, New York",50646.380270485286,2043400
"Census Tract 435, Bronx County, New York",33333.333333333336,2043500
"Census Tract 436, Bronx County, New York",78576.43758765778,2043600
"Census Tract 442, Bronx County, New York",51055.646481178395,2044200
"Census Tract 444, Bronx County, New York",65679.43548387097,2044400
"Census Tract 448, Bronx County, New York",87993.87442572741,2044800
"Census Tract 449.01, Bronx County, New York",78417.63005780347,2044901
"Census Tract 449.02, Bronx County, New York",74202.76774969915,2044902
"Census Tract 451.01, Bronx County, New York",80316.7115902965,2045101
"Census Tract 451.02, Bronx County, New York",80567.12962962964,2045102
"Census Tract 456, Bronx County, New York",92198.95287958115,2045600
"Census Tract 458, Bronx County, New York",24643.217347453352,2045800
"Census Tract 460, Bronx County, New York",42816.68383110196,2046000
"Census Tract 462.01, Bronx County, New York",59263.18694315225,2046201
"Census Tract 462.02, Bronx County, New York",54087.86446020489,2046202
"Census Tract 484, Bronx County, New York",86844.63986599665,2048400
"Census Tract 504, Bronx County, New York",95714.28571428571,2050400
"Census Tract 516, Bronx County, New York",91305.50871275998,2051600
"Census Tract 1, Kings County, New York",108380.28169014085,3000100
"Census Tract 2, Kings County, New York",55646.13526570048,3000200
"Census Tract 3.01, Kings County, New York",123711.3539445629,3000301
"Census Tract 5.01, Kings County, New York",130487.32394366198,3000501
"Census Tract 5.02, Kings County, New York",121657.39528795812,3000502
"Census Tract 7, Kings County, New York",148124.0021287919,3000700
"Census Tract 9, Kings County, New York",147579.23930269413,3000900
"Census Tract 11, Kings County, New York",137524.59016393442,3001100
"Census Tract 13, Kings County, New York",120171.92784667418,3001300
"Census Tract 15, Kings County, New York",108984.375,3001500
"Census Tract 18, Kings County, New York",0.0,3001800
"Census Tract 20, Kings County, New York",68505.50964187327,3002000
"Census Tract 21, Kings County, New York",184809.7534833869,3002100
"Census Tract 22, Kings County, New York",60266.7865707434,3002200
"Census Tract 23, Kings County, New York",28421.96349905601,3002300
"Census Tract 29.01, Kings County, New York",29982.785003825556,3002901
"Census Tract 30, Kings County, New York",95693.03338171262,3003000
"Census Tract 31, Kings County, New York",94033.9233038348,3003100
"Census Tract 33, Kings County, New York",126621.70639899623,3003300
"Census Tract 34, Kings County, New York",87120.9740769835,3003400
"Census Tract 35, Kings County, New York",91342.36453201971,3003500
"Census Tract 36, Kings County, New York",92701.9068984857,3003600
"Census Tract 37, Kings County, New York",137925.44570502432,3003700
"Census Tract 38, Kings County, New York",105580.64516129032,3003800
"Census Tract 39, Kings County, New York",115555.32786885246,3003900
"Census Tract 41, Kings County, New York",141354.46175637393,3004100
"Census Tract 43, Kings County, New York",127498.4335839599,3004300
"Census Tract 44, Kings County, New York",113165.42948038176,3004400
"Census Tract 45, Kings County, New York",145249.85038898862,3004500
"Census Tract 46, Kings County, New York",134262.9482071713,3004600
"Census Tract 47, Kings County, New York",130349.5260663507,3004700
"Census Tract 49, Kings County, New York",132515.13622603432,3004900
"Census Tract 50, Kings County, New York",117070.6106870229,3005000
"Census Tract 51, Kings County, New York",105418.93115942029,3005100
"Census Tract 52.01, Kings County, New York",62613.52169525732,3005201
"Census Tract 52.02, Kings County, New York",85478.61150070126,3005202
"Census Tract 53, Kings County, New York",99768.3299389002,3005300
"Census Tract 54, Kings County, New York",88281.73374613003,3005400
"Census Tract 56.01, Kings County, New York",78984.43029016277,3005601
"Census Tract 56.02, Kings County, New York",82857.14285714286,3005602
"Census Tract 58, Kings County, New York",63440.7305306685,3005800
"Census Tract 59, Kings County, New York",76579.37806873977,3005900
"Census Tract 60, Kings County, New York",99109.55347871236,3006000
"Census Tract 62, Kings County, New York",80347.22222222222,3006200
"Census Tract 63, Kings County, New York",126661.74734356553,3006300
"Census Tract 64, Kings County, New York",76056.05048255382,3006400
"Census Tract 65, Kings County, New York",134908.61088545897,3006500
"Census Tract 66, Kings County, New York",78362.90883785665,3006600
"Census Tract 67, Kings County, New York",149049.00064474533,3006700
"Census Tract 68, Kings County, New York",58604.97237569061,3006800
"Census Tract 69, Kings County, New York",138282.0197044335,3006900
"Census Tract 70, Kings County, New York",63611.68032786885,3007000
"Census Tract 71, Kings County, New York",63180.650684931505,3007100
"Census Tract 72, Kings County, New York",40577.24252491695,3007200
"Census Tract 74, Kings County, New York",63375.80760947595,3007400
"Census Tract 75, Kings County, New York",141394.54094292803,3007500
"Census Tract 76, Kings County, New York",55564.28049671293,3007600
"Census Tract 77, Kings County, New York",129862.87455561198,3007700
"Census Tract 78, Kings County, New York",64796.549479166664,3007800
"Census Tract 80, Kings County, New York",76508.89967637541,3008000
"Census Tract 82, Kings County, New York",62014.27576601671,3008200
"Census Tract 84, Kings County, New York",66768.62925482981,3008400
"Census Tract 85, Kings County, New York",24541.44908616188,3008500
"Census Tract 86, Kings County, New York",0.0,3008600
"Census Tract 88, Kings County, New York",60552.23285486444,3008800
"Census Tract 90, Kings County, New York",48811.79775280899,3009000
"Census Tract 92, Kings County, New York",47495.500899820036,3009200
"Census Tract 94, Kings County, New York",58349.33774834437,3009400
"Census Tract 96, Kings County, New York",53993.8370846731,3009600
"Census Tract 98, Kings County, New York",48646.827624929814,3009800
"Census Tract 100, Kings County, New York",49563.0081300813,3010000
"Census Tract 101, Kings County, New York",71154.1095890411,3010100
"Census Tract 102, Kings County, New York",56843.565088757394,3010200
"Census Tract 104, Kings County, New York",51510.35322777101,3010400
"Census Tract 106, Kings County, New York",46995.66160520607,3010600
"Census Tract 108, Kings County, New York",46533.127889060095,3010800
"Census Tract 110, Kings County, New York",68579.54545454546,3011000
"Census Tract 112, Kings County, New York",43511.20733571065,3011200
"Census Tract 114, Kings County, New York",60935.13058129739,3011400
"Census Tract 116, Kings County, New York",48909.83606557377,3011600
"Census Tract 117, Kings County, New York",95347.39454094293,3011700
"Census Tract 118, Kings County, New York",41030.664395229986,3011800
"Census Tract 119, Kings County, New York",96857.63888888889,3011900
"Census Tract 120, Kings County, New York",61616.379310344826,3012000
"Census Tract 121, Kings County, New York",110836.70715249663,3012100
"Census Tract 122, Kings County, New York",42719.1298784389,3012200
"Census Tract 126, Kings County, New York",63277.77777777778,3012600
"Census Tract 127, Kings County, New York",81084.15233415233,3012700
"Census Tract 128.01, Kings County, New York",58196.88768606225,3012801
"Census Tract 129.01, Kings County, New York",113276.55310621242,3012901
"Census Tract 129.02, Kings County, New York",124540.0238948626,3012902
"Census Tract 130, Kings County, New York",77977.15053763441,3013000
"Census Tract 131, Kings County, New York",134853.5851122058,3013100
"Census Tract 132, Kings County, New York",75995.60761346998,3013200
"Census Tract 133, Kings County, New York",141669.74169741696,3013300
"Census Tract 134, Kings County, New York",85684.4827586207,3013400
"Census Tract 135, Kings County, New York",135511.21372031662,3013500
"Census Tract 136, Kings County, New York",88337.20930232559,3013600
"Census Tract 137, Kings County, New York",109112.30665770007,3013700
"Census Tract 138, Kings County, New York",77599.52229299363,3013800
"Census Tract 139, Kings County, New York",126887.06218727662,3013900
"Census Tract 140, Kings County, New York",81025.72559366755,3014000
"Census Tract 141, Kings County, New York",112116.8384879725,3014100
"Census Tract 142, Kings County, New York",76895.43726235742,3014200
"Census Tract 143, Kings County, New York",103750.88715400994,3014300
"Census Tract 145, Kings County, New York",81370.4648526077,3014500
"Census Tract 147, Kings County, New York",102134.99420625724,3014700
"Census Tract 148, Kings County, New York",90566.8016194332,3014800
"Census Tract 149, Kings County, New York",126021.67182662539,3014900
"Census Tract 150, Kings County, New York",91049.65156794425,3015000
"Census Tract 151, Kings County, New York",141062.5,3015100
"Census Tract 152, Kings County, New York",93765.67844925883,3015200
"Census Tract 153, Kings County, New York",142674.4699646643,3015300
"Census Tract 154, Kings County, New York",0.0,3015400
"Census Tract 155, Kings County, New York",142119.7780678851,3015500
"Census Tract 157, Kings County, New York",129057.21393034825,3015700
"Census Tract 159, Kings County, New York",140150.2843216897,3015900
"Census Tract 160, Kings County, New York",76054.6875,3016000
"Census Tract 161, Kings County, New York",122863.60347322721,3016100
"Census Tract 162, Kings County, New York",86372.32059645852,3016200
"Census Tract 163, Kings County, New York",118023.42086586231,3016300
"Census Tract 164, Kings County, New York",92081.08108108108,3016400
"Census Tract 165, Kings County, New York",148286.83259735047,3016500
"Census Tract 166, Kings County, New York",115172.93233082707,3016600
"Census Tract 167, Kings County, New York",143308.61581920905,3016700
"Census Tract 168, Kings County, New York",97905.59440559441,3016800
"Census Tract 169, Kings County, New York",97354.60992907801,3016900
"Census Tract 170, Kings County, New York",80058.23627287854,3017000
"Census Tract 171, Kings County, New York",125662.37942122186,3017100
"Census Tract 172, Kings County, New York",91287.36122971818,3017200
"Census Tract 174, Kings County, New York",104042.02279202279,3017400
"Census Tract 175, Kings County, New York",0.0,3017500
"Census Tract 176, Kings County, New York",64674.79674796748,3017600
"Census Tract 177, Kings County, New York",0.0,3017700
"Census Tract 178, Kings County, New York",64970.04357298475,3017800
"Census Tract 179, Kings County, New York",75428.57142857143,3017900
"Census Tract 180, Kings County, New York",82931.11313868614,3018000
"Census Tract 181, Kings County, New York",110849.94612068965,3018100
"Census Tract 182, Kings County, New York",69545.04906333631,3018200
"Census Tract 183, Kings County, New York",111839.29931454684,3018300
"Census Tract 184, Kings County, New York",94708.6247086247,3018400
"Census Tract 185.01, Kings County, New York",35557.88590604027,3018501
"Census Tract 186, Kings County, New York",82562.59204712813,3018600
"Census Tract 187, Kings County, New York",93764.8054145516,3018700
"Census Tract 188, Kings County, New York",79910.2564102564,3018800
"Census Tract 190, Kings County, New York",58579.032258064515,3019000
"Census Tract 191, Kings County, New York",95471.37216189536,3019100
"Census Tract 192, Kings County, New York",61747.51929437707,3019200
"Census Tract 193, Kings County, New York",70914.3787808283,3019300
"Census Tract 194, Kings County, New York",58538.85135135135,3019400
"Census Tract 195, Kings County, New York",94179.33558558559,3019500
"Census Tract 196, Kings County, New York",49951.342281879195,3019600
"Census Tract 197, Kings County, New York",109592.01905896366,3019700
"Census Tract 198, Kings County, New York",81595.34534534534,3019800
"Census Tract 199, Kings County, New York",102437.24559023067,3019900
"Census Tract 200, Kings County, New York",73191.21447028423,3020000
"Census Tract 201, Kings County, New York",114547.20902612827,3020100
"Census Tract 202, Kings County, New York",101111.11111111111,3020200
"Census Tract 203, Kings County, New York",116825.33733133433,3020300
"Census Tract 204, Kings County, New York",89388.29787234042,3020400
"Census Tract 205, Kings County, New York",98655.89353612167,3020500
"Census Tract 206, Kings County, New York",93912.78375149342,3020600
"Census Tract 207, Kings County, New York",106067.54841757203,3020700
"Census Tract 208, Kings County, New York",69771.58634538153,3020800
"Census Tract 210, Kings County, New York",61600.42583392477,3021000
"Census Tract 211, Kings County, New York",69522.92899408285,3021100
"Census Tract 212, Kings County, New York",54185.68464730291,3021200
"Census Tract 213, Kings County, New York",59161.12531969309,3021300
"Census Tract 214, Kings County, New York",64130.434782608696,3021400
"Census Tract 215, Kings County, New York",93265.05530520278,3021500
"Census Tract 216, Kings County, New York",63094.64816650149,3021600
"Census Tract 217, Kings County, New York",69805.82524271845,3021700
"Census Tract 218, Kings County, New York",54344.262295081964,3021800
"Census Tract 219, Kings County, New York",70716.50552486187,3021900
"Census Tract 220, Kings County, New York",45228.873239436616,3022000
"Census Tract 221, Kings County, New York",71976.92307692308,3022100
"Census Tract 222, Kings County, New York",44300.54151624549,3022200
"Census Tract 224, Kings County, New York",60840.16393442623,3022400
"Census Tract 226, Kings County, New York",53092.9203539823,3022600
"Census Tract 227, Kings County, New York",80934.81138318994,3022700
"Census Tract 228, Kings County, New York",49859.198998748434,3022800
"Census Tract 229, Kings County, New York",71204.61095100864,3022900
"Census Tract 230, Kings County, New York",59223.958333333336,3023000
"Census Tract 231, Kings County, New York",85541.08216432866,3023100
"Census Tract 232, Kings County, New York",43491.22165325531,3023200
"Census Tract 233, Kings County, New York",64528.04206309464,3023300
"Census Tract 234, Kings County, New York",47785.12084592145,3023400
"Census Tract 235, Kings County, New York",64304.14386239249,3023500
"Census Tract 236, Kings County, New York",38227.12933753943,3023600
"Census Tract 238, Kings County, New York",45300.1549186677,3023800
"Census Tract 240, Kings County, New York",47000.818330605565,3024000
"Census Tract 241, Kings County, New York",76641.2213740458,3024100
"Census Tract 242, Kings County, New York",75389.369592089,3024200
"Census Tract 243, Kings County, New York",70015.64277588169,3024300
"Census Tract 244, Kings County, New York",67105.7985757884,3024400
"Census Tract 245, Kings County, New York",73149.50980392157,3024500
"Census Tract 246, Kings County, New York",70241.43302180685,3024600
"Census Tract 247, Kings County, New York",57232.234809474765,3024700
"Census Tract 248, Kings County, New York",66236.01789709172,3024800
"Census Tract 249, Kings County, New York",73667.1270718232,3024900
"Census Tract 250, Kings County, New York",66661.39240506329,3025000
"Census Tract 251, Kings County, New York",48863.95511921459,3025100
"Census Tract 252, Kings County, New York",58882.86334056399,3025200
"Census Tract 253, Kings County, New York",72936.24161073826,3025300
"Census Tract 254, Kings County, New York",67864.15711947627,3025400
"Census Tract 255, Kings County, New York",28624.454148471617,3025500
"Census Tract 256, Kings County, New York",66206.07028753993,3025600
"Census Tract 257, Kings County, New York",70778.80512091039,3025700
"Census Tract 258, Kings County, New York",54729.54699121028,3025800
"Census Tract 259.01, Kings County, New York",67460.2026049204,3025901
"Census Tract 259.02, Kings County, New York",22028.670721112077,3025902
"Census Tract 260, Kings County, New York",68173.33333333333,3026000
"Census Tract 261, Kings County, New York",57642.1973748177,3026100
"Census Tract 262, Kings County, New York",82255.859375,3026200
"Census Tract 263, Kings County, New York",54848.851269649334,3026300
"Census Tract 264, Kings County, New York",64310.39850560398,3026400
"Census Tract 265, Kings County, New York",67919.83413959917,3026500
"Census Tract 266, Kings County, New York",67375.7904245709,3026600
"Census Tract 267, Kings County, New York",69336.42818132168,3026700
"Census Tract 268, Kings County, New York",62813.7103020914,3026800
"Census Tract 269, Kings County, New York",70204.25531914894,3026900
"Census Tract 270, Kings County, New York",67085.2534562212,3027000
"Census Tract 271, Kings County, New York",64403.79403794038,3027100
"Census Tract 272, Kings County, New York",73615.10791366907,3027200
"Census Tract 273, Kings County, New York",60901.898734177215,3027300
"Census Tract 274, Kings County, New York",71492.05561072493,3027400
"Census Tract 275, Kings County, New York",82789.92106860959,3027500
"Census Tract 276, Kings County, New York",73604.21836228287,3027600
"Census Tract 277, Kings County, New York",52719.29824561404,3027700
"Census Tract 278, Kings County, New York",68925.0,3027800
"Census Tract 279, Kings County, New York",71147.75725593668,3027900
"Census Tract 280, Kings County, New York",75431.03448275862,3028000
"Census Tract 281, Kings County, New York",40982.507288629735,3028100
"Census Tract 282, Kings County, New York",70940.25661587811,3028200
"Census Tract 283, Kings County, New York",42489.36170212766,3028300
"Census Tract 284, Kings County, New York",67114.77987421384,3028400
"Census Tract 285.01, Kings County, New York",111485.84905660378,3028501
"Census Tract 285.02, Kings County, New York",24256.128486897716,3028502
"Census Tract 286, Kings County, New York",50869.18016194332,3028600
"Census Tract 287, Kings County, New York",45383.92857142857,3028700
"Census Tract 288, Kings County, New York",74193.96551724138,3028800
"Census Tract 289, Kings County, New York",55296.48609077599,3028900
"Census Tract 290, Kings County, New York",64424.43729903537,3029000
"Census Tract 291, Kings County, New York",69079.30720145852,3029100
"Census Tract 292, Kings County, New York",65942.53490870033,3029200
"Census Tract 293, Kings County, New York",58732.28933631618,3029300
"Census Tract 294, Kings County, New York",71113.34405144694,3029400
"Census Tract 295, Kings County, New York",76931.04514533086,3029500
"Census Tract 296, Kings County, New York",70096.34888438134,3029600
"Census Tract 297, Kings County, New York",76658.30721003134,3029700
"Census Tract 298, Kings County, New York",74226.84458398745,3029800
"Census Tract 299, Kings County, New York",38702.42214532872,3029900
"Census Tract 300, Kings County, New York",65367.474589523066,3030000
"Census Tract 301, Kings County, New York",65986.77766895201,3030100
"Census Tract 302, Kings County, New York",72306.11601513241,3030200
"Census Tract 303, Kings County, New York",44094.28911362284,3030300
"Census Tract 304, Kings County, New York",56569.805194805194,3030400
"Census Tract 305, Kings County, New York",82344.62225530331,3030500
"Census Tract 306, Kings County, New York",72378.97125567323,3030600
"Census Tract 307, Kings County, New York",35023.09188138065,3030700
"Census Tract 308, Kings County, New York",66186.55692729767,3030800
"Census Tract 309, Kings County, New York",48363.01369863014,3030900
"Census Tract 311, Kings County, New York",60981.98594024604,3031100
"Census Tract 313, Kings County, New York",57851.83566433567,3031300
"Census Tract 314, Kings County, New York",71071.24284971399,3031400
"Census Tract 315, Kings County, New York",67504.2643923241,3031500
"Census Tract 317.01, Kings County, New York",70944.36569808646,3031701
"Census Tract 317.02, Kings County, New York",74427.45376955903,3031702
"Census Tract 319, Kings County, New York",57165.80502215657,3031900
"Census Tract 321, Kings County, New York",56649.85590778098,3032100
"Census Tract 323, Kings County, New York",73355.92011412268,3032300
"Census Tract 325, Kings County, New York",58008.55698171918,3032500
"Census Tract 326, Kings County, New York",38673.73431414972,3032600
"Census Tract 327, Kings County, New York",68930.52302888369,3032700
"Census Tract 328, Kings County, New York",60209.183673469386,3032800
"Census Tract 329, Kings County, New York",58274.22907488987,3032900
"Census Tract 330, Kings County, New York",42893.6109526526,3033000
"Census Tract 331, Kings County, New York",51977.09163346614,3033100
"Census Tract 333, Kings County, New York",51064.92027334852,3033300
"Census Tract 335, Kings County, New York",73724.48979591837,3033500
"Census Tract 336, Kings County, New York",90789.19112383679,3033600
"Census Tract 337, Kings County, New York",76678.76241405653,3033700
"Census Tract 339, Kings County, New York",49203.34040296925,3033900
"Census Tract 340, Kings County, New York",30237.915407854984,3034000
"Census Tract 341, Kings County, New York",65697.11538461539,3034100
"Census Tract 342, Kings County, New York",26641.54411764706,3034200
"Census Tract 343, Kings County, New York",44745.47234459129,3034300
"Census Tract 345, Kings County, New York",42181.17854001759,3034500
"Census Tract 347, Kings County, New York",43775.95972309629,3034700
"Census Tract 348, Kings County, New York",66620.17167381974,3034800
"Census Tract 349, Kings County, New York",42202.82146160962,3034900
"Census Tract 350, Kings County, New York",42586.14748449345,3035000
"Census Tract 351, Kings County, New York",46046.547472256476,3035100
"Census Tract 352, Kings County, New York",18622.004357298476,3035200
"Census Tract 353, Kings County, New York",50594.81443823081,3035300
"Census Tract 354, Kings County, New York",66976.80995475114,3035400
"Census Tract 355, Kings County, New York",52140.0,3035500
"Census Tract 356.01, Kings County, New York",53209.53048353188,3035601
"Census Tract 356.02, Kings County, New York",53380.092236740966,3035602
"Census Tract 357, Kings County, New York",32595.066803699898,3035700
"Census Tract 359, Kings County, New York",39776.605298607996,3035900
"Census Tract 360.01, Kings County, New York",45435.9375,3036001
"Census Tract 360.02, Kings County, New York",31942.583732057417,3036002
"Census Tract 361, Kings County, New York",35832.570905763954,3036100
"Census Tract 362, Kings County, New York",51696.42857142857,3036200
"Census Tract 363, Kings County, New York",41577.139287945036,3036300
"Census Tract 364, Kings County, New York",61390.258939580766,3036400
"Census Tract 365.01, Kings County, New York",46003.30305532618,3036501
"Census Tract 365.02, Kings County, New York",49708.436724565756,3036502
"Census Tract 366, Kings County, New York",59826.977401129945,3036600
"Census Tract 367, Kings County, New York",54395.551257253384,3036700
"Census Tract 369, Kings County, New York",46950.46439628483,3036900
"Census Tract 370, Kings County, New York",84996.74479166667,3037000
"Census Tract 371, Kings County, New York",57354.59662288931,3037100
"Census Tract 373, Kings County, New York",48244.714926329274,3037300
"Census Tract 374.01, Kings County, New York",64690.38565996741,3037401
"Census Tract 374.02, Kings County, New York",52673.627974745024,3037402
"Census Tract 375, Kings County, New York",56302.44755244755,3037500
"Census Tract 377, Kings County, New York",65212.73192578375,3037700
"Census Tract 379, Kings County, New York",51436.09550561798,3037900
"Census Tract 381, Kings County, New York",45597.014925373136,3038100
"Census Tract 382, Kings County, New York",32416.706330318895,3038200
"Census Tract 383, Kings County, New York",76226.27520759193,3038300
"Census Tract 385, Kings County, New York",64397.2706595906,3038500
"Census Tract 386, Kings County, New York",64847.50859106529,3038600
"Census Tract 387, Kings County, New York",58391.97748064743,3038700
"Census Tract 388, Kings County, New York",76979.46175637394,3038800
