name,median_income,tract
"Census Tract 343, Bronx County, New York",67500.0,2034300
"Census Tract 344, Bronx County, New York",67500.0,2034400
"Census Tract 345, Bronx County, New York",55000.0,2034500
"Census Tract 348, Bronx County, New York",37500.0,2034800
"Census Tract 350, Bronx County, New York",55000.0,2035000
"Census Tract 351, Bronx County, New York",67500.0,2035100
"Census Tract 356, Bronx County, New York",67500.0,2035600
"Census Tract 358, Bronx County, New York",67500.0,2035800
"Census Tract 359, Bronx County, New York",27500.0,2035900
"Census Tract 360, Bronx County, New York",67500.0,2036000
"Census Tract 361, Bronx County, New York",22500.0,2036100
"Census Tract 363, Bronx County, New York",17500.0,2036300
"Census Tract 364, Bronx County, New York",67500.0,2036400
"Census Tract 365.01, Bronx County, New York",22500.0,2036501
"Census Tract 365.02, Bronx County, New York",22500.0,2036502
"Census Tract 367, Bronx County, New York",22500.0,2036700
"Census Tract 368, Bronx County, New York",42500.0,2036800
"Census Tract 369.01, Bronx County, New York",17500.0,2036901
"Census Tract 369.02, Bronx County, New York",22500.0,2036902
"Census Tract 370, Bronx County, New York",47500.0,2037000
"Census Tract 371, Bronx County, New York",22500.0,2037100
"Census Tract 372, Bronx County, New York",47500.0,2037200
"Census Tract 373, Bronx County, New York",32500.0,2037300
"Census Tract 374, Bronx County, New York",27500.0,2037400
"Census Tract 375.04, Bronx County, New York",17500.0,2037504
"Census Tract 376, Bronx County, New York",55000.0,2037600
"Census Tract 378, Bronx County, New York",32500.0,2037800
"Census Tract 379, Bronx County, New York",27500.0,2037900
"Census Tract 380, Bronx County, New York",37500.0,2038000
"Census Tract 381, Bronx County, New York",32500.0,2038100
"Census Tract 382, Bronx County, New York",42500.0,2038200
"Census Tract 383.01, Bronx County, New York",27500.0,2038301
"Census Tract 383.02, Bronx County, New York",22500.0,2038302
"Census Tract 385, Bronx County, New York",22500.0,2038500
"Census Tract 386, Bronx County, New York",55000.0,2038600
"Census Tract 387, Bronx County, New York",22500.0,2038700
"Census Tract 388, Bronx County, New York",55000.0,2038800
"Census Tract 389, Bronx County, New York",27500.0,2038900
"Census Tract 390, Bronx County, New York",32500.0,2039000
"Census Tract 391, Bronx County, New York",32500.0,2039100
"Census Tract 392, Bronx County, New York",42500.0,2039200
"Census Tract 393, Bronx County, New York",22500.0,2039300
"Census Tract 394, Bronx County, New York",32500.0,2039400
"Census Tract 395, Bronx County, New York",22500.0,2039500
"Census Tract 396, Bronx County, New York",37500.0,2039600
"Census Tract 397, Bronx County, New York",22500.0,2039700
"Census Tract 398, Bronx County, New York",67500.0,2039800
"Census Tract 399.01, Bronx County, New York",27500.0,2039901
"Census Tract 399.02, Bronx County, New York",32500.0,2039902
"Census Tract 401, Bronx County, New York",27500.0,2040100
"Census Tract 403.02, Bronx County, New York",27500.0,2040302
"Census Tract 403.03, Bronx County, New York",42500.0,2040303
"Census Tract 403.04, Bronx County, New York",32500.0,2040304
"Census Tract 404, Bronx County, New York",47500.0,2040400
"Census Tract 405.01, Bronx County, New York",37500.0,2040501
"Census Tract 405.02, Bronx County, New York",22500.0,2040502
"Census Tract 406, Bronx County, New York",47500.0,2040600
"Census Tract 407.01, Bronx County, New York",37500.0,2040701
"Census Tract 407.02, Bronx County, New York",27500.0,2040702
"Census Tract 408, Bronx County, New York",32500.0,2040800
"Census Tract 409, Bronx County, New York",47500.0,2040900
"Census Tract 411, Bronx County, New York",42500.0,2041100
"Census Tract 413, Bronx County, New York",42500.0,2041300
"Census Tract 414, Bronx County, New York",55000.0,2041400
"Census Tract 415, Bronx County, New York",47500.0,2041500
"Census Tract 418, Bronx County, New York",37500.0,2041800
"Census Tract 419, Bronx County, New York",37500.0,2041900
"Census Tract 420, Bronx County, New York",37500.0,2042000
"Census Tract 421, Bronx County, New York",32500.0,2042100
"Census Tract 422, Bronx County, New York",55000.0,2042200
"Census Tract 423, Bronx County, New York",32500.0,2042300
"Census Tract 424, Bronx County, New York",67500.0,2042400
"Census Tract 425, Bronx County, New York",27500.0,2042500
"Census Tract 426, Bronx County, New York",55000.0,2042600
"Census Tract 428, Bronx County, New York",67500.0,2042800
"Census Tract 429.01, Bronx County, New York",42500.0,2042901
"Census Tract 429.02, Bronx County, New York",27500.0,2042902
"Census Tract 430, Bronx County, New York",67500.0,2043000
"Census Tract 431, Bronx County, New York",27500.0,2043100
"Census Tract 434, Bronx County, New York",42500.0,2043400
"Census Tract 435, Bronx County, New York",30000.0,2043500
"Census Tract 436, Bronx County, New York",55000.0,2043600
"Census Tract 442, Bronx County, New York",37500.0,2044200
"Census Tract 444, Bronx County, New York",67500.0,2044400
"Census Tract 448, Bronx County, New York",87500.0,2044800
"Census Tract 449.01, Bronx County, New York",67500.0,2044901
"Census Tract 449.02, Bronx County, New York",67500.0,2044902
"Census Tract 451.01, Bronx County, New York",67500.0,2045101
"Census Tract 451.02, Bronx County, New York",87500.0,2045102
"Census Tract 456, Bronx County, New York",67500.0,2045600
"Census Tract 458, Bronx County, New York",17500.0,2045800
"Census Tract 460, Bronx County, New York",32500.0,2046000
"Census Tract 462.01, Bronx County, New York",47500.0,2046201
"Census Tract 462.02, Bronx County, New York",37500.0,2046202
"Census Tract 484, Bronx County, New York",67500.0,2048400
"Census Tract 504, Bronx County, New York",47500.0,2050400
"Census Tract 516, Bronx County, New York",87500.0,2051600
"Census Tract 1, Kings County, New York",87500.0,3000100
"Census Tract 2, Kings County, New York",47500.0,3000200
"Census Tract 3.01, Kings County, New York",112500.0,3000301
"Census Tract 5.01, Kings County, New York",112500.0,3000501
"Census Tract 5.02, Kings County, New York",112500.0,3000502
"Census Tract 7, Kings County, New York",137500.0,3000700
"Census Tract 9, Kings County, New York",112500.0,3000900
"Census Tract 11, Kings County, New York",112500.0,3001100
"Census Tract 13, Kings County, New York",112500.0,3001300
"Census Tract 15, Kings County, New York",87500.0,3001500
"Census Tract 18, Kings County, New York",0.0,3001800
"Census Tract 20, Kings County, New York",67500.0,3002000
"Census Tract 21, Kings County, New York",250000.0,3002100
"Census Tract 22, Kings County, New York",42500.0,3002200
"Census Tract 23, Kings County, New York",17500.0,3002300
"Census Tract 29.01, Kings County, New York",22500.0,3002901
"Census Tract 30, Kings County, New York",87500.0,3003000
"Census Tract 31, Kings County, New York",87500.0,3003100
"Census Tract 33, Kings County, New York",112500.0,3003300
"Census Tract 34, Kings County, New York",67500.0,3003400
"Census Tract 35, Kings County, New York",67500.0,3003500
"Census Tract 36, Kings County, New York",67500.0,3003600
"Census Tract 37, Kings County, New York",137500.0,3003700
"Census Tract 38, Kings County, New York",87500.0,3003800
"Census Tract 39, Kings County, New York",112500.0,3003900
"Census Tract 41, Kings County, New York",137500.0,3004100
"Census Tract 43, Kings County, New York",137500.0,3004300
"Census Tract 44, Kings County, New York",87500.0,3004400
"Census Tract 45, Kings County, New York",137500.0,3004500
"Census Tract 46, Kings County, New York",112500.0,3004600
"Census Tract 47, Kings County, New York",112500.0,3004700
"Census Tract 49, Kings County, New York",112500.0,3004900
"Census Tract 50, Kings County, New York",112500.0,3005000
"Census Tract 51, Kings County, New York",87500.0,3005100
"Census Tract 52.01, Kings County, New York",17500.0,3005201
"Census Tract 52.02, Kings County, New York",67500.0,3005202
"Census Tract 53, Kings County, New York",87500.0,3005300
"Census Tract 54, Kings County, New York",67500.0,3005400
"Census Tract 56.01, Kings County, New York",67500.0,3005601
"Census Tract 56.02, Kings County, New York",67500.0,3005602
"Census Tract 58, Kings County, New York",47500.0,3005800
"Census Tract 59, Kings County, New York",67500.0,3005900
"Census Tract 60, Kings County, New York",67500.0,3006000
"Census Tract 62, Kings County, New York",55000.0,3006200
"Census Tract 63, Kings County, New York",112500.0,3006300
"Census Tract 64, Kings County, New York",67500.0,3006400
"Census Tract 65, Kings County, New York",112500.0,3006500
"Census Tract 66, Kings County, New York",67500.0,3006600
"Census Tract 67, Kings County, New York",137500.0,3006700
"Census Tract 68, Kings County, New York",42500.0,3006800
"Census Tract 69, Kings County, New York",137500.0,3006900
"Census Tract 70, Kings County, New York",47500.0,3007000
"Census Tract 71, Kings County, New York",32500.0,3007100
"Census Tract 72, Kings County, New York",37500.0,3007200
"Census Tract 74, Kings County, New York",42500.0,3007400
"Census Tract 75, Kings County, New York",137500.0,3007500
"Census Tract 76, Kings County, New York",32500.0,3007600
"Census Tract 77, Kings County, New York",137500.0,3007700
"Census Tract 78, Kings County, New York",47500.0,3007800
"Census Tract 80, Kings County, New York",55000.0,3008000
"Census Tract 82, Kings County, New York",42500.0,3008200
"Census Tract 84, Kings County, New York",47500.0,3008400
"Census Tract 85, Kings County, New York",12500.0,3008500
"Census Tract 86, Kings County, New York",0.0,3008600
"Census Tract 88, Kings County, New York",55000.0,3008800
"Census Tract 90, Kings County, New York",37500.0,3009000
"Census Tract 92, Kings County, New York",42500.0,3009200
"Census Tract 94, Kings County, New York",42500.0,3009400
"Census Tract 96, Kings County, New York",37500.0,3009600
"Census Tract 98, Kings County, New York",37500.0,3009800
"Census Tract 100, Kings County, New York",32500.0,3010000
"Census Tract 101, Kings County, New York",55000.0,3010100
"Census Tract 102, Kings County, New York",47500.0,3010200
"Census Tract 104, Kings County, New York",37500.0,3010400
"Census Tract 106, Kings County, New York",37500.0,3010600
"Census Tract 108, Kings County, New York",32500.0,3010800
"Census Tract 110, Kings County, New York",55000.0,3011000
"Census Tract 112, Kings County, New York",27500.0,3011200
"Census Tract 114, Kings County, New York",42500.0,3011400
"Census Tract 116, Kings County, New York",32500.0,3011600
"Census Tract 117, Kings County, New York",87500.0,3011700
"Census Tract 118, Kings County, New York",27500.0,3011800
"Census Tract 119, Kings County, New York",87500.0,3011900
"Census Tract 120, Kings County, New York",55000.0,3012000
"Census Tract 121, Kings County, New York",87500.0,3012100
"Census Tract 122, Kings County, New York",37500.0,3012200
"Census Tract 126, Kings County, New York",42500.0,3012600
"Census Tract 127, Kings County, New York",55000.0,3012700
"Census Tract 128.01, Kings County, New York",55000.0,3012801
"Census Tract 129.01, Kings County, New York",87500.0,3012901
"Census Tract 129.02, Kings County, New York",112500.0,3012902
"Census Tract 130, Kings County, New York",55000.0,3013000
"Census Tract 131, Kings County, New York",137500.0,3013100
"Census Tract 132, Kings County, New York",55000.0,3013200
"Census Tract 133, Kings County, New York",137500.0,3013300
"Census Tract 134, Kings County, New York",67500.0,3013400
"Census Tract 135, Kings County, New York",112500.0,3013500
"Census Tract 136, Kings County, New York",67500.0,3013600
"Census Tract 137, Kings County, New York",112500.0,3013700
"Census Tract 138, Kings County, New York",55000.0,3013800
"Census Tract 139, Kings County, New York",112500.0,3013900
"Census Tract 140, Kings County, New York",67500.0,3014000
"Census Tract 141, Kings County, New York",87500.0,3014100
"Census Tract 142, Kings County, New York",67500.0,3014200
"Census Tract 143, Kings County, New York",87500.0,3014300
"Census Tract 145, Kings County, New York",67500.0,3014500
"Census Tract 147, Kings County, New York",87500.0,3014700
"Census Tract 148, Kings County, New York",55000.0,3014800
"Census Tract 149, Kings County, New York",112500.0,3014900
"Census Tract 150, Kings County, New York",67500.0,3015000
"Census Tract 151, Kings County, New York",112500.0,3015100
"Census Tract 152, Kings County, New York",87500.0,3015200
"Census Tract 153, Kings County, New York",137500.0,3015300
"Census Tract 154, Kings County, New York",0.0,3015400
"Census Tract 155, Kings County, New York",137500.0,3015500
"Census Tract 157, Kings County, New York",112500.0,3015700
"Census Tract 159, Kings County, New York",137500.0,3015900
"Census Tract 160, Kings County, New York",55000.0,3016000
"Census Tract 161, Kings County, New York",112500.0,3016100
"Census Tract 162, Kings County, New York",67500.0,3016200
"Census Tract 163, Kings County, New York",87500.0,3016300
"Census Tract 164, Kings County, New York",87500.0,3016400
"Census Tract 165, Kings County, New York",137500.0,3016500
"Census Tract 166, Kings County, New York",87500.0,3016600
"Census Tract 167, Kings County, New York",137500.0,3016700
"Census Tract 168, Kings County, New York",87500.0,3016800
"Census Tract 169, Kings County, New York",87500.0,3016900
"Census Tract 170, Kings County, New York",67500.0,3017000
"Census Tract 171, Kings County, New York",112500.0,3017100
"Census Tract 172, Kings County, New York",67500.0,3017200
"Census Tract 174, Kings County, New York",87500.0,3017400
"Census Tract 175, Kings County, New York",0.0,3017500
"Census Tract 176, Kings County, New York",55000.0,3017600
"Census Tract 177, Kings County, New York",0.0,3017700
"Census Tract 178, Kings County, New York",55000.0,3017800
"Census Tract 179, Kings County, New York",55000.0,3017900
"Census Tract 180, Kings County, New York",67500.0,3018000
"Census Tract 181, Kings County, New York",87500.0,3018100
"Census Tract 182, Kings County, New York",55000.0,3018200
"Census Tract 183, Kings County, New York",87500.0,3018300
"Census Tract 184, Kings County, New York",87500.0,3018400
"Census Tract 185.01, Kings County, New York",22500.0,3018501
"Census Tract 186, Kings County, New York",67500.0,3018600
"Census Tract 187, Kings County, New York",87500.0,3018700
"Census Tract 188, Kings County, New York",67500.0,3018800
"Census Tract 190, Kings County, New York",42500.0,3019000
"Census Tract 191, Kings County, New York",87500.0,3019100
"Census Tract 192, Kings County, New York",37500.0,3019200
"Census Tract 193, Kings County, New York",55000.0,3019300
"Census Tract 194, Kings County, New York",37500.0,3019400
"Census Tract 195, Kings County, New York",87500.0,3019500
"Census Tract 196, Kings County, New York",42500.0,3019600
"Census Tract 197, Kings County, New York",87500.0,3019700
"Census Tract 198, Kings County, New York",67500.0,3019800
"Census Tract 199, Kings County, New York",87500.0,3019900
"Census Tract 200, Kings County, New York",55000.0,3020000
"Census Tract 201, Kings County, New York",87500.0,3020100
"Census Tract 202, Kings County, New York",87500.0,3020200
"Census Tract 203, Kings County, New York",112500.0,3020300
"Census Tract 204, Kings County, New York",67500.0,3020400
"Census Tract 205, Kings County, New York",87500.0,3020500
"Census Tract 206, Kings County, New York",87500.0,3020600
"Census Tract 207, Kings County, New York",87500.0,3020700
"Census Tract 208, Kings County, New York",55000.0,3020800
"Census Tract 210, Kings County, New York",47500.0,3021000
"Census Tract 211, Kings County, New York",47500.0,3021100
"Census Tract 212, Kings County, New York",37500.0,3021200
"Census Tract 213, Kings County, New York",42500.0,3021300
"Census Tract 214, Kings County, New York",55000.0,3021400
"Census Tract 215, Kings County, New York",67500.0,3021500
"Census Tract 216, Kings County, New York",37500.0,3021600
"Census Tract 217, Kings County, New York",55000.0,3021700
"Census Tract 218, Kings County, New York",32500.0,3021800
"Census Tract 219, Kings County, New York",67500.0,3021900
"Census Tract 220, Kings County, New York",32500.0,3022000
"Census Tract 221, Kings County, New York",42500.0,3022100
"Census Tract 222, Kings County, New York",27500.0,3022200
"Census Tract 224, Kings County, New York",37500.0,3022400
"Census Tract 226, Kings County, New York",42500.0,3022600
"Census Tract 227, Kings County, New York",67500.0,3022700
"Census Tract 228, Kings County, New York",32500.0,3022800
"Census Tract 229, Kings County, New York",67500.0,3022900
"Census Tract 230, Kings County, New York",37500.0,3023000
"Census Tract 231, Kings County, New York",67500.0,3023100
"Census Tract 232, Kings County, New York",32500.0,3023200
"Census Tract 233, Kings County, New York",32500.0,3023300
"Census Tract 234, Kings County, New York",27500.0,3023400
"Census Tract 235, Kings County, New York",42500.0,3023500
"Census Tract 236, Kings County, New York",22500.0,3023600
"Census Tract 238, Kings County, New York",27500.0,3023800
"Census Tract 240, Kings County, New York",27500.0,3024000
"Census Tract 241, Kings County, New York",55000.0,3024100
"Census Tract 242, Kings County, New York",55000.0,3024200
"Census Tract 243, Kings County, New York",55000.0,3024300
"Census Tract 244, Kings County, New York",47500.0,3024400
"Census Tract 245, Kings County, New York",55000.0,3024500
"Census Tract 246, Kings County, New York",47500.0,3024600
"Census Tract 247, Kings County, New York",47500.0,3024700
"Census Tract 248, Kings County, New York",55000.0,3024800
"Census Tract 249, Kings County, New York",55000.0,3024900
"Census Tract 250, Kings County, New York",47500.0,3025000
"Census Tract 251, Kings County, New York",32500.0,3025100
"Census Tract 252, Kings County, New York",42500.0,3025200
"Census Tract 253, Kings County, New York",47500.0,3025300
"Census Tract 254, Kings County, New York",47500.0,3025400
"Census Tract 255, Kings County, New York",22500.0,3025500
"Census Tract 256, Kings County, New York",47500.0,3025600
"Census Tract 257, Kings County, New York",55000.0,3025700
"Census Tract 258, Kings County, New York",37500.0,3025800
"Census Tract 259.01, Kings County, New York",47500.0,3025901
"Census Tract 259.02, Kings County, New York",17500.0,3025902
"Census Tract 260, Kings County, New York",55000.0,3026000
"Census Tract 261, Kings County, New York",47500.0,3026100
"Census Tract 262, Kings County, New York",55000.0,3026200
"Census Tract 263, Kings County, New York",37500.0,3026300
"Census Tract 264, Kings County, New York",42500.0,3026400
"Census Tract 265, Kings County, New York",55000.0,3026500
"Census Tract 266, Kings County, New York",47500.0,3026600
"Census Tract 267, Kings County, New York",42500.0,3026700
"Census Tract 268, Kings County, New York",55000.0,3026800
"Census Tract 269, Kings County, New York",47500.0,3026900
"Census Tract 270, Kings County, New York",55000.0,3027000
"Census Tract 271, Kings County, New York",42500.0,3027100
"Census Tract 272, Kings County, New York",55000.0,3027200
"Census Tract 273, Kings County, New York",37500.0,3027300
"Census Tract 274, Kings County, New York",42500.0,3027400
"Census Tract 275, Kings County, New York",67500.0,3027500
"Census Tract 276, Kings County, New York",55000.0,3027600
"Census Tract 277, Kings County, New York",42500.0,3027700
"Census Tract 278, Kings County, New York",55000.0,3027800
"Census Tract 279, Kings County, New York",55000.0,3027900
"Census Tract 280, Kings County, New York",55000.0,3028000
"Census Tract 281, Kings County, New York",27500.0,3028100
"Census Tract 282, Kings County, New York",55000.0,3028200
"Census Tract 283, Kings County, New York",32500.0,3028300
"Census Tract 284, Kings County, New York",55000.0,3028400
"Census Tract 285.01, Kings County, New York",87500.0,3028501
"Census Tract 285.02, Kings County, New York",17500.0,3028502
"Census Tract 286, Kings County, New York",42500.0,3028600
"Census Tract 287, Kings County, New York",27500.0,3028700
"Census Tract 288, Kings County, New York",47500.0,3028800
"Census Tract 289, Kings County, New York",42500.0,3028900
"Census Tract 290, Kings County, New York",55000.0,3029000
"Census Tract 291, Kings County, New York",42500.0,3029100
"Census Tract 292, Kings County, New York",47500.0,3029200
"Census Tract 293, Kings County, New York",32500.0,3029300
"Census Tract 294, Kings County, New York",55000.0,3029400
"Census Tract 295, Kings County, New York",55000.0,3029500
"Census Tract 296, Kings County, New York",55000.0,3029600
"Census Tract 297, Kings County, New York",55000.0,3029700
"Census Tract 298, Kings County, New York",55000.0,3029800
"Census Tract 299, Kings County, New York",27500.0,3029900
"Census Tract 300, Kings County, New York",47500.0,3030000
"Census Tract 301, Kings County, New York",55000.0,3030100
"Census Tract 302, Kings County, New York",61250.0,3030200
"Census Tract 303, Kings County, New York",27500.0,3030300
"Census Tract 304, Kings County, New York",37500.0,3030400
"Census Tract 305, Kings County, New York",67500.0,3030500
"Census Tract 306, Kings County, New York",47500.0,3030600
"Census Tract 307, Kings County, New York",22500.0,3030700
"Census Tract 308, Kings County, New York",47500.0,3030800
"Census Tract 309, Kings County, New York",32500.0,3030900
"Census Tract 311, Kings County, New York",47500.0,3031100
"Census Tract 313, Kings County, New York",42500.0,3031300
"Census Tract 314, Kings County, New York",55000.0,3031400
"Census Tract 315, Kings County, New York",55000.0,3031500
"Census Tract 317.01, Kings County, New York",55000.0,3031701
"Census Tract 317.02, Kings County, New York",67500.0,3031702
"Census Tract 319, Kings County, New York",47500.0,3031900
"Census Tract 321, Kings County, New York",42500.0,3032100
"Census Tract 323, Kings County, New York",67500.0,3032300
"Census Tract 325, Kings County, New York",47500.0,3032500
"Census Tract 326, Kings County, New York",22500.0,3032600
"Census Tract 327, Kings County, New York",42500.0,3032700
"Census Tract 328, Kings County, New York",55000.0,3032800
"Census Tract 329, Kings County, New York",42500.0,3032900
"Census Tract 330, Kings County, New York",22500.0,3033000
"Census Tract 331, Kings County, New York",37500.0,3033100
"Census Tract 333, Kings County, New York",42500.0,3033300
"Census Tract 335, Kings County, New York",55000.0,3033500
"Census Tract 336, Kings County, New York",67500.0,3033600
"Census Tract 337, Kings County, New York",55000.0,3033700
"Census Tract 339, Kings County, New York",37500.0,3033900
"Census Tract 340, Kings County, New York",22500.0,3034000
"Census Tract 341, Kings County, New York",55000.0,3034100
"Census Tract 342, Kings County, New York",17500.0,3034200
"Census Tract 343, Kings County, New York",22500.0,3034300
"Census Tract 345, Kings County, New York",27500.0,3034500
"Census Tract 347, Kings County, New York",37500.0,3034700
"Census Tract 348, Kings County, New York",55000.0,3034800
"Census Tract 349, Kings County, New York",32500.0,3034900
"Census Tract 350, Kings County, New York",32500.0,3035000
"Census Tract 351, Kings County, New York",32500.0,3035100
"Census Tract 352, Kings County, New York",12500.0,3035200
"Census Tract 353, Kings County, New York",37500.0,3035300
"Census Tract 354, Kings County, New York",55000.0,3035400
"Census Tract 355, Kings County, New York",47500.0,3035500
"Census Tract 356.01, Kings County, New York",42500.0,3035601
"Census Tract 356.02, Kings County, New York",37500.0,3035602
"Census Tract 357, Kings County, New York",22500.0,3035700
"Census Tract 359, Kings County, New York",32500.0,3035900
"Census Tract 360.01, Kings County, New York",17500.0,3036001
"Census Tract 360.02, Kings County, New York",17500.0,3036002
"Census Tract 361, Kings County, New York",27500.0,3036100
"Census Tract 362, Kings County, New York",27500.0,3036200
"Census Tract 363, Kings County, New York",27500.0,3036300
"Census Tract 364, Kings County, New York",37500.0,3036400
"Census Tract 365.01, Kings County, New York",42500.0,3036501
"Census Tract 365.02, Kings County, New York",32500.0,3036502
"Census Tract 366, Kings County, New York",37500.0,3036600
"Census Tract 367, Kings County, New York",42500.0,3036700
"Census Tract 369, Kings County, New York",42500.0,3036900
"Census Tract 370, Kings County, New York",67500.0,3037000
"Census Tract 371, Kings County, New York",55000.0,3037100
"Census Tract 373, Kings County, New York",27500.0,3037300
"Census Tract 374.01, Kings County, New York",47500.0,3037401
"Census Tract 374.02, Kings County, New York",32500.0,3037402
"Census Tract 375, Kings County, New York",42500.0,3037500
"Census Tract 377, Kings County, New York",42500.0,3037700
"Census Tract 379, Kings County, New York",37500.0,3037900
"Census Tract 381, Kings County, New York",27500.0,3038100
"Census Tract 382, Kings County, New York",17500.0,3038200
"Census Tract 383, Kings County, New York",67500.0,3038300
"Census Tract 385, Kings County, New York",47500.0,3038500
"Census Tract 386, Kings County, New York",47500.0,3038600
"Census Tract 387, Kings County, New York",42500.0,3038700
"Census Tract 388, Kings County, New York",67500.0,3038800
"Census Tract 389, Kings County, New York",47500.0,3038900
"Census Tract 390, Kings County, New York",55000.0,3039000
"Census Tract 391, Kings County, New York",37500.0,3039100
"Census Tract 392, Kings County, New York",42500.0,3039200
"Census Tract 393, Kings County, New York",55000.0,3039300
"Census Tract 394, Kings County, New York",55000.0,3039400
"Census Tract 395, Kings County, New York",42500.0,3039500
"Census Tract 396, Kings County, New York",47500.0,3039600
"Census Tract 397, Kings County, New York",37500.0,3039700
"Census Tract 398, Kings County, New York",55000.0,3039800
"Census Tract 399, Kings County, New York",37500.0,3039900
"Census Tract 400, Kings County, New York",47500.0,3040000
"Census Tract 401, Kings County, New York",42500.0,3040100
"Census Tract 402, Kings County, New York",42500.0,3040200
"Census Tract 403, Kings County, New York",27500.0,3040300
"Census Tract 404, Kings County, New York",55000.0,3040400
"Census Tract 405, Kings County, New York",55000.0,3040500
"Census Tract 406, Kings County, New York",37500.0,3040600
"Census Tract 407, Kings County, New York",0.0,3040700
"Census Tract 408, Kings County, New York",55000.0,3040800
"Census Tract 409, Kings County, New York",42500.0,3040900
"Census Tract 410, Kings County, New York",42500.0,3041000
"Census Tract 411, Kings County, New York",37500.0,3041100
"Census Tract 412, Kings County, New York",55000.0,3041200
"Census Tract 413, Kings County, New York",37500.0,3041300
"Census Tract 414.01, Kings County, New York",55000.0,3041401
"Census Tract 414.02, Kings County, New York",37500.0,3041402
"Census Tract 415, Kings County, New York",55000.0,3041500
"Census Tract 416, Kings County, New York",42500.0,3041600
"Census Tract 417, Kings County, New York",27500.0,3041700
"Census Tract 418, Kings County, New York",32500.0,3041800
"Census Tract 419, Kings County, New York",37500.0,3041900
"Census Tract 420, Kings County, New York",47500.0,3042000
"Census Tract 421, Kings County, New York",37500.0,3042100
"Census Tract 422, Kings County, New York",67500.0,3042200
"Census Tract 423, Kings County, New York",47500.0,3042300
"Census Tract 424, Kings County, New York",47500.0,3042400
"Census Tract 425, Kings County, New York",47500.0,3042500
"Census Tract 426, Kings County, New York",47500.0,3042600
"Census Tract 427, Kings County, New York",47500.0,3042700
"Census Tract 428, Kings County, New York",55000.0,3042800
"Census Tract 429, Kings County, New York",42500.0,3042900
"Census Tract 430, Kings County, New York",37500.0,3043000
"Census Tract 431, Kings County, New York",55000.0,3043100
"Census Tract 432, Kings County, New York",47500.0,3043200
"Census Tract 433, Kings County, New York",37500.0,3043300
"Census Tract 434, Kings County, New York",55000.0,3043400
"Census Tract 435, Kings County, New York",42500.0,3043500
"Census Tract 436, Kings County, New York",55000.0,3043600
"Census Tract 437, Kings County, New York",42500.0,3043700
"Census Tract 438, Kings County, New York",47500.0,3043800
"Census Tract 439, Kings County, New York",37500.0,3043900
"Census Tract 440, Kings County, New York",55000.0,3044000
"Census Tract 441, Kings County, New York",55000.0,3044100
"Census Tract 442, Kings County, New York",67500.0,3044200
"Census Tract 443, Kings County, New York",55000.0,3044300
"Census Tract 444, Kings County, New York",47500.0,3044400
"Census Tract 445, Kings County, New York",47500.0,3044500
"Census Tract 446, Kings County, New York",55000.0,3044600
"Census Tract 447, Kings County, New York",55000.0,3044700
"Census Tract 448, Kings County, New York",55000.0,3044800
"Census Tract 449, Kings County, New York",27500.0,3044900
"Census Tract 450, Kings County, New York",47500.0,3045000
"Census Tract 452, Kings County, New York",67500.0,3045200
"Census Tract 453, Kings County, New York",67500.0,3045300
"Census Tract 454, Kings County, New York",42500.0,3045400
"Census Tract 456, Kings County, New York",37500.0,3045600
"Census Tract 458, Kings County, New York",67500.0,3045800
"Census Tract 460, Kings County, New York",47500.0,3046000
"Census Tract 462.01, Kings County, New York",32500.0,3046201
"Census Tract 462.02, Kings County, New York",55000.0,3046202
"Census Tract 464, Kings County, New York",55000.0,3046400
"Census Tract 468, Kings County, New York",42500.0,3046800
"Census Tract 470, Kings County, New York",47500.0,3047000
"Census Tract 472, Kings County, New York",55000.0,3047200
"Census Tract 474, Kings County, New York",55000.0,3047400
"Census Tract 476, Kings County, New York",32500.0,3047600
"Census Tract 477, Kings County, New York",87500.0,3047700
"Census Tract 478, Kings County, New York",32500.0,3047800
"Census Tract 480, Kings County, New York",32500.0,3048000
"Census Tract 481, Kings County, New York",67500.0,3048100
"Census Tract 482, Kings County, New York",37500.0,3048200
"Census Tract 484, Kings County, New York",37500.0,3048400
"Census Tract 485, Kings County, New York",87500.0,3048500
"Census Tract 486, Kings County, New York",47500.0,3048600
"Census Tract 488, Kings County, New York",55000.0,3048800
"Census Tract 489, Kings County, New York",17500.0,3048900
"Census Tract 490, Kings County, New York",55000.0,3049000
"Census Tract 491, Kings County, New York",32500.0,3049100
"Census Tract 492, Kings County, New York",47500.0,3049200
"Census Tract 493, Kings County, New York",32500.0,3049300
"Census Tract 494, Kings County, New York",55000.0,3049400
"Census Tract 495, Kings County, New York",87500.0,3049500
"Census Tract 496, Kings County, New York",67500.0,3049600
"Census Tract 497, Kings County, New York",67500.0,3049700
"Census Tract 498, Kings County, New York",67500.0,3049800
"Census Tract 499, Kings County, New York",67500.0,3049900
"Census Tract 500, Kings County, New York",87500.0,3050000
"Census Tract 501, Kings County, New York",87500.0,3050100
"Census Tract 502.02, Kings County, New York",87500.0,3050202
"Census Tract 503, Kings County, New York",87500.0,3050300
"Census Tract 504, Kings County, New York",87500.0,3050400
"Census Tract 505, Kings County, New York",32500.0,3050500
"Census Tract 506, Kings County, New York",47500.0,3050600
"Census Tract 507, Kings County, New York",32500.0,3050700
"Census Tract 508.01, Kings County, New York",47500.0,3050801
